XM_009121514.3	gene-LOC103844700
XM_033287101.1	gene-LOC103861571
XM_033287108.1	gene-LOC103861571
XM_033287112.1	gene-LOC103861571
XM_033287114.1	gene-LOC103861571
XM_033287123.1	gene-LOC103861571
XM_033287103.1	gene-LOC103861571
XM_033287110.1	gene-LOC103861571
XM_033287113.1	gene-LOC103861571
XM_033287122.1	gene-LOC103861571
XM_033287116.1	gene-LOC103861571
XM_033287120.1	gene-LOC103861571
XM_033287118.1	gene-LOC103861571
XM_033287117.1	gene-LOC103861571
XM_033287121.1	gene-LOC103861571
XM_033287119.1	gene-LOC103861571
XM_033287115.1	gene-LOC103861571
XM_033287109.1	gene-LOC103861571
XM_033287124.1	gene-LOC103861571
XM_033287126.1	gene-LOC103861571
XM_033287125.1	gene-LOC103861571
XM_033287127.1	gene-LOC103861571
XM_009139289.3	gene-LOC103861573
XM_009139290.3	gene-LOC103861574
XM_009139291.3	gene-LOC103861576
XM_009139294.3	gene-LOC103861577
XM_009139292.3	gene-LOC103861577
XM_009139293.3	gene-LOC103861577
XM_033287094.1	gene-LOC103861577
XM_009139296.3	gene-LOC103861579
XM_033287074.1	gene-LOC103861579
XM_033287073.1	gene-LOC103861579
XM_033287072.1	gene-LOC103861579
XM_009139295.3	gene-LOC103861578
XM_033287097.1	gene-LOC103861582
XM_009139299.3	gene-LOC103861582
XM_009139300.3	gene-LOC103861583
XM_009139302.3	gene-LOC103861585
XM_009139303.3	gene-LOC103861585
NM_001301961.1	gene-BCH
XM_009139305.3	gene-LOC103861588
XM_009139306.3	gene-LOC103861589
XM_033287137.1	gene-LOC103861590
XM_009139309.3	gene-LOC103861591
XM_009139310.2	gene-LOC103861592
XM_009139311.2	gene-LOC103861593
XM_009139313.3	gene-LOC103861594
XM_009139314.3	gene-LOC103861595
XM_009139315.3	gene-LOC103861596
XM_033287100.1	gene-LOC103874917
XM_033287425.1	gene-LOC103861781
XM_009139318.3	gene-LOC103861599
XM_009139316.3	gene-LOC103861597
XM_009139319.3	gene-LOC103861600
XM_009139321.3	gene-LOC103861601
XM_033287139.1	gene-LOC103861603
XM_009139322.3	gene-LOC103861602
XM_033287096.1	gene-LOC103848394
XM_009139488.3	gene-LOC103861782
XM_009139326.3	gene-LOC103861606
XM_033287136.1	gene-LOC103861609
XM_033287135.1	gene-LOC103861609
XM_018657759.2	gene-LOC103861607
XM_009139328.3	gene-LOC103861610
XM_033287091.1	gene-LOC103861611
XM_033287090.1	gene-LOC103861611
XM_009139330.3	gene-LOC103861611
XM_009139333.3	gene-LOC103861613
XM_033287069.1	gene-LOC103861613
XM_009139334.3	gene-LOC103861615
XM_009139335.2	gene-LOC103861616
XM_009139336.3	gene-LOC103861618
XM_009126565.3	gene-LOC103849851
XM_009126566.3	gene-LOC103849852
XM_009139338.3	gene-LOC103861619
XM_009139337.3	gene-LOC103861619
XM_009139339.3	gene-LOC103861620
XM_033287070.1	gene-LOC103861621
XM_033287071.1	gene-LOC103861621
XM_018657725.2	gene-LOC103861622
XM_009139342.3	gene-LOC103861623
XM_009139343.3	gene-LOC103861624
XM_009139345.3	gene-LOC103861626
XM_009139344.3	gene-LOC103861625
XM_009139347.3	gene-LOC103861629
XM_033287095.1	gene-LOC103861629
NM_001301980.1	gene-WRKY34
XM_009139349.2	gene-LOC103861631
XM_009139351.3	gene-LOC103861633
XM_009139350.3	gene-LOC103861632
XM_009139352.3	gene-LOC103861634
XM_033287129.1	gene-LOC103861634
XM_009139353.2	gene-LOC103861635
XM_018657744.2	gene-LOC103861635
XM_033287098.1	gene-LOC103861635
XM_009139354.3	gene-LOC103861636
XM_009139355.2	gene-LOC103861637
XM_009139358.3	gene-LOC103861644
XM_009139356.3	gene-LOC103861639
XM_033287089.1	gene-LOC103861645
XM_009139360.3	gene-LOC103861645
XM_009139361.3	gene-LOC103861647
XM_009139362.3	gene-LOC103861649
XM_009139363.3	gene-LOC103861650
XM_009139364.3	gene-LOC103861651
XM_009139365.3	gene-LOC103861651
XM_009139367.3	gene-LOC103861652
XM_033287133.1	gene-LOC103861652
XM_033287134.1	gene-LOC103861652
XM_033288540.1	gene-LOC117132938
XM_009139371.3	gene-LOC103861655
XM_009139370.3	gene-LOC103861655
XM_009139372.3	gene-LOC103861656
XM_009139373.3	gene-LOC103861658
XM_009139374.3	gene-LOC103861659
XM_018657731.2	gene-LOC103861660
XM_009139378.3	gene-LOC103861664
XM_009139381.3	gene-LOC103861667
XM_033288159.1	gene-LOC103861666
XM_009139382.3	gene-LOC103861668
XM_009139383.3	gene-LOC103861670
XM_009139384.3	gene-LOC103861671
XM_009139385.3	gene-LOC103861672
XM_009139387.3	gene-LOC103861673
XM_033288158.1	gene-LOC103861674
XM_009139388.3	gene-LOC103861674
XM_033288161.1	gene-LOC103861675
XM_009139389.3	gene-LOC103861675
XM_009139390.3	gene-LOC103861676
XM_009139391.3	gene-LOC103861677
XM_009139392.3	gene-LOC103861678
XM_009139393.3	gene-LOC103861679
XM_009139394.3	gene-LOC103861679
XM_009139395.3	gene-LOC103861681
XM_009139396.3	gene-LOC103861682
XM_009139399.3	gene-LOC103861683
XM_009139398.3	gene-LOC103861683
XM_009139401.2	gene-LOC103861684
XM_009139400.3	gene-LOC103861684
XM_009139402.3	gene-LOC103861685
XM_009139403.3	gene-LOC103861686
XM_033287589.1	gene-LOC103861788
XM_009139405.3	gene-LOC103861687
XM_009139404.3	gene-LOC103861687
XM_009139406.3	gene-LOC103861689
XM_009139407.2	gene-LOC103861690
XM_009139408.3	gene-LOC103861691
XM_033288828.1	gene-LOC108871197
XM_009139410.3	gene-LOC103861692
XM_009139411.2	gene-LOC103861693
XM_009139412.3	gene-LOC103861694
XM_009139414.3	gene-LOC103861695
XM_033288827.1	gene-LOC103861695
XM_009139416.2	gene-LOC103861696
XM_009139415.2	gene-LOC103861696
XM_009139418.2	gene-LOC103861697
XM_033288824.1	gene-LOC103861700
XM_033288539.1	gene-LOC103861701
XM_009139422.2	gene-LOC103861702
XM_033286630.1	gene-LOC103861703
XM_009139424.3	gene-LOC103861704
XM_009139426.3	gene-LOC103861705
XM_033286629.1	gene-LOC103861705
XM_009139425.3	gene-LOC103861705
XM_018657736.2	gene-LOC103861705
XM_009139427.3	gene-LOC103861706
XM_009139428.3	gene-LOC103861707
XM_033286627.1	gene-LOC103861707
XM_009139430.3	gene-LOC103861707
XM_009139429.3	gene-LOC103861707
XM_033286626.1	gene-LOC103861790
XM_033287426.1	gene-LOC117132643
XM_009139431.3	gene-LOC103861709
XM_009139432.3	gene-LOC103861710
XM_033288250.1	gene-LOC103861711
XM_009139435.3	gene-LOC103861712
XM_009139436.2	gene-LOC103861713
XM_033288248.1	gene-LOC117132866
XM_033288249.1	gene-LOC117132866
XM_033287427.1	gene-LOC103833225
XM_009139437.3	gene-LOC103861716
XM_009139438.3	gene-LOC103861717
XM_033287592.1	gene-LOC103861721
XM_018657743.2	gene-LOC103861722
XM_018657742.2	gene-LOC103861722
XM_009139441.3	gene-LOC103861723
XM_033288371.1	gene-LOC103861724
XM_033288369.1	gene-LOC103861724
XM_033288370.1	gene-LOC103861724
XM_033288368.1	gene-LOC103861724
XM_009139443.3	gene-LOC103861729
XM_018657394.2	gene-LOC103861794
XM_009110428.3	gene-LOC103834362
XM_009110424.3	gene-LOC103834357
XM_018653467.2	gene-LOC103834358
XM_009110425.3	gene-LOC103834358
XM_033288138.1	gene-LOC103834359
XM_009110427.3	gene-LOC103834360
XM_033288137.1	gene-LOC103862125
XM_009139505.3	gene-LOC103861800
XM_009139504.3	gene-LOC103861799
XM_009139503.3	gene-LOC103861799
XM_018657752.2	gene-LOC103861799
XM_033288814.1	gene-LOC117133004
XM_009139506.3	gene-LOC103861801
XM_009139508.3	gene-LOC103861802
XM_009139509.3	gene-LOC103861803
XM_009139510.3	gene-LOC103861804
XM_033288815.1	gene-LOC117133005
XM_033287625.1	gene-LOC103861805
XM_009139511.2	gene-LOC103861805
XM_009139512.3	gene-LOC103861806
XM_033287618.1	gene-LOC103861808
XM_009139515.3	gene-LOC103861810
XM_033287428.1	gene-LOC117132644
XM_033287613.1	gene-LOC117132739
XM_033287623.1	gene-LOC117132740
XM_033287429.1	gene-LOC117132645
XM_033287612.1	gene-LOC117132738
XM_033287430.1	gene-LOC117132646
XM_033287431.1	gene-LOC117132647
XM_033287630.1	gene-LOC117132743
XM_009139516.3	gene-LOC103861811
XM_033287622.1	gene-LOC103861812
XM_009139519.3	gene-LOC103861813
XM_009139520.3	gene-LOC103861814
XM_009139521.2	gene-LOC103861815
XM_009139522.3	gene-LOC103861816
XM_009139523.3	gene-LOC103861817
NM_001301939.1	gene-EXPB3
XM_009139525.3	gene-LOC103861820
XM_009139526.3	gene-LOC103861821
XM_009139529.3	gene-LOC103861822
XM_009139530.3	gene-LOC103861823
XM_018657750.2	gene-LOC103862129
XM_009139531.2	gene-LOC103861824
XM_009139840.1	gene-LOC103862131
XM_009139532.3	gene-LOC103861826
XM_009139533.3	gene-LOC103861829
XM_033287609.1	gene-LOC117132737
XM_009117968.3	gene-LOC103841429
XM_009139534.3	gene-LOC103861830
XM_009139535.3	gene-LOC103861831
XM_009139537.3	gene-LOC103861832
XM_009139539.3	gene-LOC103861834
XM_009139538.3	gene-LOC103861833
XM_009139541.3	gene-LOC103861836
XM_009139540.3	gene-LOC103861835
XM_018657748.2	gene-LOC103861835
XM_033287621.1	gene-LOC103861838
XM_009139544.3	gene-LOC103861838
XM_009139546.3	gene-LOC103861840
XM_009139547.3	gene-LOC103861841
XM_033287611.1	gene-LOC103861842
XM_033287610.1	gene-LOC103861842
XM_009139549.3	gene-LOC103861842
XM_009139550.3	gene-LOC103861842
XM_009139551.3	gene-LOC103861843
XM_033287614.1	gene-LOC103861843
XM_018657724.2	gene-LOC103861843
XM_009139552.3	gene-LOC103861844
XM_009139553.3	gene-LOC103861846
XM_009139554.3	gene-LOC103861847
XM_009139555.3	gene-LOC103861848
XM_009139556.3	gene-LOC103861850
XM_018657733.2	gene-LOC103862136
XM_018657732.2	gene-LOC103862136
XM_033287432.1	gene-LOC108871199
XM_009139557.3	gene-LOC103861851
XM_033287619.1	gene-LOC103861852
XM_009139558.3	gene-LOC103861852
XM_033287631.1	gene-LOC103862137
XM_009139560.2	gene-LOC103861853
XM_009139845.1	gene-LOC103862138
XM_033287627.1	gene-LOC103861854
XM_009139562.3	gene-LOC103861854
XM_009139561.3	gene-LOC103861854
XM_009139563.3	gene-LOC103861855
XM_033287628.1	gene-LOC103861856
XM_009139564.2	gene-LOC103861856
XM_009139565.3	gene-LOC103861857
XM_009139566.2	gene-LOC103861858
XM_009139567.2	gene-LOC103861860
XM_009139568.2	gene-LOC103861860
XM_033287616.1	gene-LOC103861860
XM_033287617.1	gene-LOC103861860
XM_033287620.1	gene-LOC103862139
XM_009139569.3	gene-LOC103861861
XM_018657399.2	gene-LOC103862140
XM_033287624.1	gene-LOC117132741
XM_033287433.1	gene-LOC103862141
XM_009139572.3	gene-LOC103861863
XM_018657960.2	gene-LOC103861864
XM_009139573.3	gene-LOC103861864
XM_009139574.3	gene-LOC103861865
XM_009139575.3	gene-LOC103861866
XM_033287629.1	gene-LOC103861867
XM_033287434.1	gene-LOC103861868
XM_009139579.3	gene-LOC103861870
XM_009139580.3	gene-LOC103861871
XM_009139581.2	gene-LOC103861872
XM_009139582.3	gene-LOC103861873
XM_009139583.3	gene-LOC103861874
XM_009139584.3	gene-LOC103861875
XM_033287626.1	gene-LOC103861875
XM_018657224.2	gene-LOC103861877
XM_009139586.3	gene-LOC103861878
XM_033287608.1	gene-LOC117132736
XM_033287632.1	gene-LOC103862145
XM_033287435.1	gene-LOC117125742
XM_033287633.1	gene-LOC117132746
XM_033286816.1	gene-LOC103861882
XM_009139592.3	gene-LOC103861883
XM_009139593.3	gene-LOC103861883
XM_009139595.3	gene-LOC103861885
XM_009139594.3	gene-LOC103861884
XM_018657577.2	gene-LOC103861886
XM_018657618.2	gene-LOC108871303
XM_033287295.1	gene-LOC103862146
XM_033287436.1	gene-LOC103862147
XM_009139597.3	gene-LOC103861887
XM_033287437.1	gene-LOC103861888
XM_018657507.2	gene-LOC103861889
XM_009139600.2	gene-LOC103861890
XM_009139601.3	gene-LOC103861891
XM_009139602.3	gene-LOC103861891
XM_009139603.3	gene-LOC103861892
XM_009139604.3	gene-LOC103861894
XM_009139605.2	gene-LOC103861895
XM_009139606.3	gene-LOC103861896
XM_009139608.2	gene-LOC103861897
XM_009139609.3	gene-LOC103861898
XM_033286464.1	gene-LOC103861899
XM_009139611.3	gene-LOC103861900
XM_009139612.2	gene-LOC103861901
XM_009139613.3	gene-LOC103861902
XM_009139614.2	gene-LOC103861903
XM_018657246.2	gene-LOC103861905
XM_009139618.3	gene-LOC103861908
XM_033287842.1	gene-LOC103861907
XM_033287249.1	gene-LOC117132569
XM_033287250.1	gene-LOC103862149
XM_009139619.3	gene-LOC103861909
XM_033287438.1	gene-LOC103861910
XM_009139857.3	gene-LOC103862152
XM_033287439.1	gene-LOC103862153
XM_009139622.2	gene-LOC103861911
XM_033287209.1	gene-LOC103861913
XM_009139623.2	gene-LOC103861912
XM_009139624.3	gene-LOC103861915
XM_009139627.3	gene-LOC103861916
XM_009139626.3	gene-LOC103861916
XM_033287440.1	gene-LOC103861090
XM_009139629.3	gene-LOC103861917
XM_009139630.3	gene-LOC103861918
XM_033286369.1	gene-LOC103861918
XM_033287441.1	gene-LOC103862155
XM_009139631.3	gene-LOC103861919
XM_009139632.3	gene-LOC103861920
XM_009139634.2	gene-LOC103861921
XM_033286367.1	gene-LOC103861921
XM_009139633.3	gene-LOC103861921
XM_033286368.1	gene-LOC103861921
XM_009139635.3	gene-LOC103861921
XM_009139636.3	gene-LOC103861923
XM_009139637.2	gene-LOC103861924
XM_009139638.3	gene-LOC103861925
XM_009139639.2	gene-LOC103861926
XM_009139640.3	gene-ARF16-2
XM_009139641.3	gene-LOC103861928
XM_033287201.1	gene-LOC103861929
XM_018657903.2	gene-LOC103861931
XM_009139643.2	gene-LOC103861931
XM_018657902.2	gene-LOC103861931
XM_033287212.1	gene-LOC103862157
XM_009139644.3	gene-LOC103861932
XM_009139645.3	gene-LOC103861933
XM_009139647.3	gene-LOC103861934
XM_009139648.2	gene-LOC103861935
XM_009139649.2	gene-LOC103861935
XM_033288374.1	gene-LOC103861936
XM_033288375.1	gene-LOC103861936
XM_033288376.1	gene-LOC103861936
XM_033288822.1	gene-LOC103861938
XM_033287442.1	gene-LOC117132649
XM_033286700.1	gene-LOC103861939
XM_009139653.3	gene-LOC103861941
XM_033286699.1	gene-LOC103861942
XM_033286701.1	gene-LOC103861943
XM_009139656.3	gene-LOC103861944
XM_009139657.3	gene-LOC103861945
XM_033287065.1	gene-LOC103861946
XM_033287067.1	gene-LOC103861946
XM_033287066.1	gene-LOC103861946
XM_009139659.3	gene-LOC103861948
XM_009139660.3	gene-LOC103861949
XM_009139661.3	gene-LOC103861950
XM_009139662.3	gene-LOC103861951
XM_009139663.3	gene-LOC103861953
XM_033287649.1	gene-LOC103861954
XM_009139664.3	gene-LOC103861954
XM_009139665.3	gene-LOC103861955
XM_009139666.3	gene-LOC103861956
XM_009139667.3	gene-LOC103861957
XM_009139668.3	gene-LOC103861958
XM_033287443.1	gene-LOC103862161
XM_009139671.2	gene-LOC103861963
XM_033287444.1	gene-LOC103861961
XM_009139672.3	gene-LOC103861964
XM_033287860.1	gene-LOC103861965
XM_009139675.3	gene-LOC103861966
XM_009139676.3	gene-LOC103861967
XM_009139677.3	gene-LOC103861968
XM_009139678.3	gene-LOC103861968
XM_009139679.3	gene-LOC103861970
XM_009139680.2	gene-LOC103861971
XM_033288573.1	gene-LOC103861972
XM_009139682.3	gene-LOC103861974
XM_033288570.1	gene-LOC103861975
XM_033288571.1	gene-LOC103861975
XM_033288567.1	gene-LOC103861975
XM_033288572.1	gene-LOC103861975
XM_033288569.1	gene-LOC103861975
XM_009139687.3	gene-LOC103861975
XM_033288568.1	gene-LOC103861975
XM_033288566.1	gene-LOC103861975
XM_018657552.2	gene-LOC103861979
XM_033288577.1	gene-LOC117132956
XM_033288574.1	gene-LOC103869631
XM_009126151.3	gene-LOC103849381
XM_009139690.2	gene-LOC103861978
XM_033288576.1	gene-LOC103861978
XM_009139688.3	gene-LOC103861976
XM_009139689.3	gene-LOC103861976
XM_009139691.3	gene-LOC103861980
XM_009139694.3	gene-LOC103861981
XM_009139695.3	gene-LOC103861982
XM_009139699.3	gene-LOC103861985
XM_009139701.3	gene-LOC103861986
XM_009139702.3	gene-LOC103861988
XM_018657553.2	gene-LOC103861988
XM_033287445.1	gene-LOC117132650
XM_033288382.1	gene-LOC103861989
XM_009139706.2	gene-LOC103861990
XM_033288413.1	gene-LOC103861991
XM_009139709.3	gene-LOC103861992
XM_033288412.1	gene-LOC117132915
XM_033288414.1	gene-LOC103861993
XM_009139711.3	gene-LOC103861994
XM_033286989.1	gene-LOC117132523
XM_033286957.1	gene-LOC117132521
XM_033286978.1	gene-LOC117132521
XM_033286972.1	gene-LOC117132521
XM_033286963.1	gene-LOC117132521
XM_033286959.1	gene-LOC117132521
XM_033286983.1	gene-LOC117132521
XM_033286977.1	gene-LOC117132521
XM_033286971.1	gene-LOC117132521
XM_033286965.1	gene-LOC117132521
XM_033286960.1	gene-LOC117132521
XM_033286970.1	gene-LOC117132521
XM_033286964.1	gene-LOC117132521
XM_033286961.1	gene-LOC117132521
XM_033286958.1	gene-LOC117132521
XM_033286956.1	gene-LOC117132521
XM_033286979.1	gene-LOC117132521
XM_033286973.1	gene-LOC117132521
XM_033286985.1	gene-LOC117132521
XM_033286982.1	gene-LOC117132521
XM_033286974.1	gene-LOC117132521
XM_033286967.1	gene-LOC117132521
XM_033286986.1	gene-LOC117132521
XM_033286984.1	gene-LOC117132521
XM_033286981.1	gene-LOC117132521
XM_033286976.1	gene-LOC117132521
XM_033286968.1	gene-LOC117132521
XM_033286980.1	gene-LOC117132521
XM_033286975.1	gene-LOC117132521
XM_033286969.1	gene-LOC117132521
XM_033286966.1	gene-LOC117132521
XM_033286962.1	gene-LOC117132521
XM_033286992.1	gene-LOC117132525
XM_033286990.1	gene-LOC117132524
XM_033286988.1	gene-LOC117132522
XM_033286987.1	gene-LOC117132522
XM_009139712.3	gene-LOC103861997
XM_033287894.1	gene-LOC103862163
XM_009139713.3	gene-LOC103861998
XM_009139714.3	gene-LOC103861999
XM_033286686.1	gene-LOC103862000
XM_009139717.3	gene-LOC103862001
XM_009139718.3	gene-LOC103862002
XM_009139721.3	gene-LOC103862005
XM_009139722.3	gene-LOC103862006
XM_033286946.1	gene-LOC103862006
XM_009139723.3	gene-LOC103862008
XM_009139724.2	gene-LOC103862009
XM_009139728.3	gene-LOC103862011
XM_009139725.3	gene-LOC103862010
XM_009139727.3	gene-LOC103862010
XM_009139729.2	gene-LOC103862012
XM_009139730.3	gene-LOC103862013
XM_009139731.3	gene-LOC103862015
XM_009139732.3	gene-LOC103862019
XM_033288605.1	gene-LOC103862165
XM_009139736.3	gene-LOC103862024
XM_009139737.3	gene-LOC103862024
XM_033288603.1	gene-LOC103862024
XM_033288604.1	gene-LOC103862024
XM_033288606.1	gene-LOC103862025
XM_033288607.1	gene-LOC103862025
XM_018657147.2	gene-LOC103862026
XM_009139740.2	gene-LOC103862026
XM_033287446.1	gene-LOC117132651
XM_009139741.3	gene-LOC103862029
XM_009139742.3	gene-LOC103862030
XM_009139744.3	gene-LOC103862031
XM_009139745.3	gene-LOC103862032
XM_009139746.3	gene-LOC103862033
XM_009139747.3	gene-LOC103862034
XM_009139748.3	gene-LOC103862036
XM_009139749.3	gene-LOC103862037
XM_033288583.1	gene-LOC103862037
XM_033288582.1	gene-LOC103862037
XM_018657768.2	gene-LOC103862037
XM_033288587.1	gene-LOC103862037
XM_033288588.1	gene-LOC103862037
XM_033288585.1	gene-LOC103862037
XM_033288586.1	gene-LOC103862037
XM_009139750.3	gene-LOC103862037
XM_033288584.1	gene-LOC103862037
XM_018657769.2	gene-LOC103862039
XM_009139751.3	gene-LOC103862039
XM_009139752.3	gene-LOC103862040
XM_009139755.3	gene-LOC103862041
XM_033288591.1	gene-LOC103862042
XM_033288590.1	gene-LOC103862043
XM_033288589.1	gene-LOC103862045
XM_033288592.1	gene-LOC103862048
XM_033289033.1	gene-LOC117133049
XM_009139760.3	gene-LOC103862051
XM_033287835.1	gene-LOC103862054
XM_009139761.3	gene-LOC103862052
XM_009139762.3	gene-LOC103862052
XM_033287834.1	gene-LOC103862052
XM_033288404.1	gene-LOC117132913
XM_009139766.2	gene-LOC103862057
XM_009139767.3	gene-LOC103862058
XM_033289067.1	gene-LOC103862059
XM_033289066.1	gene-LOC103862059
XM_009139769.3	gene-LOC103862060
XM_009139770.3	gene-LOC103862062
XM_033289068.1	gene-LOC103862062
XM_033289069.1	gene-LOC103862063
XM_018657014.2	gene-LOC103862064
XM_009139772.3	gene-LOC103862064
XM_009139774.2	gene-LOC103862065
XM_033289001.1	gene-LOC117133039
XM_009139777.3	gene-LOC103862070
XM_033289002.1	gene-LOC103862070
XM_009139779.3	gene-LOC103862070
XM_009139778.3	gene-LOC103862070
XM_009139776.3	gene-LOC103862069
XM_033289005.1	gene-LOC103862069
XM_033289004.1	gene-LOC117133041
XM_009139780.3	gene-LOC103862073
XM_033287959.1	gene-LOC103862073
XM_033287962.1	gene-LOC103862080
XM_018657097.2	gene-LOC103862080
XM_018657095.2	gene-LOC103862080
XM_033287961.1	gene-LOC103862080
XM_018657094.2	gene-LOC103862080
XM_033287960.1	gene-LOC103862080
XM_033287964.1	gene-LOC103862080
XM_033287963.1	gene-LOC103862080
XM_009139783.3	gene-LOC103862080
XM_009139781.2	gene-LOC103862074
XM_033287958.1	gene-LOC103862170
XM_018657098.2	gene-LOC103862077
XM_009139784.3	gene-LOC103862081
XM_033288154.1	gene-LOC103862082
XM_018657900.2	gene-LOC103862082
XM_009139878.2	gene-LOC103862173
XM_033287448.1	gene-LOC103862174
XM_009139787.3	gene-LOC103862083
XM_018657901.2	gene-LOC103862083
XM_033286080.1	gene-WRKY1
NM_001301950.1	gene-WRKY1
XM_009139790.2	gene-LOC103862085
XM_009105738.3	gene-LOC103830039
XM_009139792.3	gene-LOC103862086
XM_009139798.3	gene-LOC103862089
XM_033287001.1	gene-LOC103862087
XM_033286998.1	gene-LOC103862087
XM_033286996.1	gene-LOC103862087
XM_033286999.1	gene-LOC103862087
XM_009139796.3	gene-LOC103862087
XM_033287000.1	gene-LOC103862087
XM_033286997.1	gene-LOC103862087
XM_033287002.1	gene-LOC103862087
XM_009139799.3	gene-LOC103862090
XM_009139800.3	gene-LOC103862094
XM_033288430.1	gene-LOC103862097
XM_009139802.3	gene-LOC103862097
XM_009139880.3	gene-LOC103862176
XM_009139881.2	gene-LOC103862177
XM_009139805.3	gene-LOC103862098
XM_009139806.3	gene-LOC103862099
XM_009139807.3	gene-LOC103862100
XM_009139808.3	gene-LOC103862101
XM_033289027.1	gene-LOC103862102
XM_009139811.3	gene-LOC103862104
XM_009139812.3	gene-LOC103862104
XM_009139810.3	gene-LOC103862104
XM_009139814.2	gene-LOC103862105
XM_033289029.1	gene-LOC103862106
XM_033289028.1	gene-LOC103862106
XM_009139815.3	gene-LOC103862106
XM_009139816.2	gene-LOC103862107
XM_009139818.3	gene-LOC103862108
XM_009139819.3	gene-LOC103862109
XM_033288134.1	gene-LOC103862111
XM_033288132.1	gene-LOC103862111
XM_033288133.1	gene-LOC103862111
XM_033288949.1	gene-LOC103862114
XM_018657488.2	gene-LOC103862114
XM_009139823.3	gene-LOC103862114
XM_009139825.3	gene-LOC103862115
XM_009139826.3	gene-LOC103862116
XM_009139827.3	gene-LOC103862117
XM_009139828.3	gene-LOC103862118
