XM_018625787.1	gene-LOC108852278
XM_018581581.1	gene-LOC108809442
XM_018581582.1	gene-LOC108809442
XM_018580232.1	gene-LOC108808027
XR_001942866.1	gene-LOC108809643
XR_001942863.1	gene-LOC108809643
XR_001942865.1	gene-LOC108809643
XR_001942864.1	gene-LOC108809643
XM_018581795.1	gene-LOC108809643
XM_018581794.1	gene-LOC108809643
XM_018581792.1	gene-LOC108809643
XM_018581796.1	gene-LOC108809643
XM_018581793.1	gene-LOC108809643
XM_018581797.1	gene-LOC108809643
XM_018577901.1	gene-LOC108805912
XM_018579166.1	gene-LOC108806950
XM_018583271.1	gene-LOC108811228
XM_018582699.1	gene-LOC108810595
XR_001942631.1	gene-LOC108806944
XR_001942628.1	gene-LOC108806944
XR_001942627.1	gene-LOC108806944
XR_001942626.1	gene-LOC108806944
XR_001942630.1	gene-LOC108806944
XR_001942629.1	gene-LOC108806944
XR_001942625.1	gene-LOC108806944
XM_018579160.1	gene-LOC108806944
XM_018579161.1	gene-LOC108806944
XM_018586117.1	gene-LOC108813534
XR_001943042.1	gene-LOC108810304
XM_018577873.1	gene-LOC108805886
XM_018586236.1	gene-LOC108813624
XR_001943577.1	gene-LOC108813625
XM_018578900.1	gene-LOC108806718
XR_001942468.1	gene-LOC108805910
XM_018580234.1	gene-LOC108808028
XM_018580235.1	gene-LOC108808029
XM_018580236.1	gene-LOC108808030
XM_018580237.1	gene-LOC108808031
XM_018580238.1	gene-LOC108808032
XM_018577893.1	gene-LOC108805904
XM_018578744.1	gene-LOC108806591
XM_018585532.1	gene-LOC108813094
XM_018585533.1	gene-LOC108813094
XR_001943047.1	gene-LOC108810336
XM_018581445.1	gene-LOC108809299
XM_018582823.1	gene-LOC108810738
XM_018580239.1	gene-LOC108808033
Parent=gene-LOC108808034	gene-LOC108808034
XM_018578829.1	gene-LOC108806659
XM_018584392.1	gene-LOC108812203
XM_018584393.1	gene-LOC108812204
XM_018581788.1	gene-LOC108809640
XM_018580240.1	gene-LOC108808036
XM_018581714.1	gene-LOC108809573
XM_018581438.1	gene-LOC108809293
XM_018581439.1	gene-LOC108809293
XR_001942935.1	gene-LOC108809939
XM_018585490.1	gene-LOC108813056
XM_018582859.1	gene-LOC108810773
XM_018582280.1	gene-LOC108810149
XM_018579120.1	gene-LOC108806909
XM_018579132.1	gene-LOC108806918
XM_018580241.1	gene-LOC108808037
XM_018578572.1	gene-LOC108806450
XM_018578573.1	gene-LOC108806450
Parent=gene-LOC108808038	gene-LOC108808038
XR_001942900.1	gene-LOC108809761
XR_001942897.1	gene-LOC108809761
XR_001942899.1	gene-LOC108809761
XR_001942898.1	gene-LOC108809761
XM_018580243.1	gene-LOC108808039
XM_018580244.1	gene-LOC108808040
XM_018580245.1	gene-LOC108808041
XM_018580246.1	gene-LOC108808042
XM_018580247.1	gene-LOC108808044
XM_018580248.1	gene-LOC108808045
XR_001943157.1	gene-LOC108810677
TRNAT-AGU-16	gene-TRNAT-AGU
XM_018583530.1	gene-LOC108811483
XM_018580249.1	gene-LOC108808046
XM_018578862.1	gene-LOC108806689
XM_018580251.1	gene-LOC108808047
XM_018581606.1	gene-LOC108809469
XM_018582090.1	gene-LOC108809961
XM_018581880.1	gene-LOC108809723
XR_001942902.1	gene-LOC108809767
XM_018580252.1	gene-LOC108808048
Parent=gene-LOC108808050	gene-LOC108808050
XR_001942945.1	gene-LOC108810009
XR_001942944.1	gene-LOC108810009
XM_018578642.1	gene-LOC108806499
XM_018584868.1	gene-LOC108812579
XM_018584870.1	gene-LOC108812580
XM_018584871.1	gene-LOC108812580
Parent=gene-LOC108810884	gene-LOC108810884
XR_001942730.1	gene-LOC108807376
XR_001942731.1	gene-LOC108807376
XM_018578604.1	gene-LOC108806473
XM_018578603.1	gene-LOC108806473
Parent=gene-LOC108808051	gene-LOC108808051
XM_018580254.1	gene-LOC108808052
Parent=gene-LOC108808053	gene-LOC108808053
XM_018580256.1	gene-LOC108808054
XM_018580257.1	gene-LOC108808055
XM_018578602.1	gene-LOC108806472
XM_018577683.1	gene-LOC108805745
XM_018577685.1	gene-LOC108805745
XM_018583813.1	gene-LOC108811727
XM_018580258.1	gene-LOC108808056
XM_018577670.1	gene-LOC108805737
XM_018577671.1	gene-LOC108805738
XM_018577672.1	gene-LOC108805738
XR_001943302.1	gene-LOC108811420
XM_018580259.1	gene-LOC108808057
Parent=gene-LOC108809451	gene-LOC108809451
XM_018584286.1	gene-LOC108812118
XR_001942872.1	gene-LOC108809668
XR_001942873.1	gene-LOC108809668
XR_001942874.1	gene-LOC108809668
Parent=gene-LOC108805719	gene-LOC108805719
XR_001942436.1	gene-LOC108805720
Parent=gene-LOC108808058	gene-LOC108808058
XM_018580260.1	gene-LOC108808059
XR_001942435.1	gene-LOC108805717
XM_018577651.1	gene-LOC108805717
XM_018580261.1	gene-LOC108808060
XM_018578680.1	gene-LOC108806537
XM_018586529.1	gene-LOC108813858
XM_018586530.1	gene-LOC108813858
XM_018582019.1	gene-LOC108809882
XM_018578960.1	gene-LOC108806769
XM_018578958.1	gene-LOC108806769
XM_018586565.1	gene-LOC108813882
XM_018580263.1	gene-LOC108808062
XM_018579388.1	gene-LOC108807135
XM_018580264.1	gene-LOC108808063
XM_018586041.1	gene-LOC108813472
XM_018579077.1	gene-LOC108806871
Parent=gene-LOC108808064	gene-LOC108808064
XM_018585036.1	gene-LOC108812704
XM_018585524.1	gene-LOC108813089
XM_018585525.1	gene-LOC108813089
XM_018585529.1	gene-LOC108813093
XM_018585530.1	gene-LOC108813093
XM_018585528.1	gene-LOC108813091
XM_018585527.1	gene-LOC108813091
XM_018584045.1	gene-LOC108811931
XM_018584044.1	gene-LOC108811931
XM_018584046.1	gene-LOC108811931
XM_018584047.1	gene-LOC108811931
XM_018581268.1	gene-LOC108809135
XM_018580266.1	gene-LOC108808065
Parent=gene-LOC108813549	gene-LOC108813549
XM_018586134.1	gene-LOC108813551
XM_018586132.1	gene-LOC108813550
XM_018581475.1	gene-LOC108809326
XM_018581474.1	gene-LOC108809326
XM_018580267.1	gene-LOC108808066
XM_018582870.1	gene-LOC108810783
XM_018579279.1	gene-LOC108807043
XM_018579481.1	gene-LOC108807223
XR_001942703.1	gene-LOC108807225
XR_001942700.1	gene-LOC108807224
XR_001942701.1	gene-LOC108807224
XR_001942702.1	gene-LOC108807224
XM_018580268.1	gene-LOC108808067
XM_018581551.1	gene-LOC108809411
TRNAC-GCA-23	gene-TRNAC-GCA
XM_018579570.1	gene-LOC108807300
XM_018579289.1	gene-LOC108807052
XM_018582713.1	gene-LOC108810607
XM_018578616.1	gene-LOC108806481
XM_018580270.1	gene-LOC108808069
XM_018582202.1	gene-LOC108810069
XM_018582201.1	gene-LOC108810069
XM_018584960.1	gene-LOC108812641
XM_018584961.1	gene-LOC108812642
Parent=gene-LOC108808070	gene-LOC108808070
XM_018584959.1	gene-LOC108812640
Parent=gene-LOC108808071	gene-LOC108808071
XM_018578528.1	gene-LOC108806419
XM_018580272.1	gene-LOC108808072
XM_018586170.1	gene-LOC108813582
XM_018586084.1	gene-LOC108813508
XM_018586085.1	gene-LOC108813508
XM_018582819.1	gene-LOC108810733
XM_018580273.1	gene-LOC108808073
XM_018583103.1	gene-LOC108811039
XR_001943011.1	gene-LOC108810244
XM_018582886.1	gene-LOC108810806
XM_018580274.1	gene-LOC108808074
XM_018582764.1	gene-LOC108810657
XM_018583102.1	gene-LOC108811038
XM_018578954.1	gene-LOC108806765
XM_018582228.1	gene-LOC108810098
XM_018578734.1	gene-LOC108806583
XM_018578733.1	gene-LOC108806583
XM_018578496.1	gene-LOC108806394
XM_018581640.1	gene-LOC108809503
XM_018582325.1	gene-LOC108810197
XM_018580275.1	gene-LOC108808075
XM_018580276.1	gene-LOC108808076
XM_018578369.1	gene-LOC108806295
XM_018578368.1	gene-LOC108806294
XM_018579485.1	gene-LOC108807229
XM_018579486.1	gene-LOC108807229
XM_018580277.1	gene-LOC108808077
XM_018585988.1	gene-LOC108813433
XM_018585989.1	gene-LOC108813433
XM_018585990.1	gene-LOC108813434
XM_018582276.1	gene-LOC108810146
XM_018582277.1	gene-LOC108810146
XM_018582278.1	gene-LOC108810146
Parent=gene-LOC108808078	gene-LOC108808078
Parent=gene-LOC108809587	gene-LOC108809587
XM_018583218.1	gene-LOC108811179
XR_001942815.1	gene-LOC108809286
XR_001942814.1	gene-LOC108809286
XR_001942813.1	gene-LOC108809286
XM_018577916.1	gene-LOC108805923
XM_018582807.1	gene-LOC108810717
XM_018580279.1	gene-LOC108808079
XM_018583242.1	gene-LOC108811198
XM_018578953.1	gene-LOC108806763
XM_018584758.1	gene-LOC108812482
XM_018584759.1	gene-LOC108812483
XM_018584761.1	gene-LOC108812484
XM_018584760.1	gene-LOC108812484
XM_018584762.1	gene-LOC108812485
XM_018584763.1	gene-LOC108812487
XR_001943209.1	gene-LOC108810949
XM_018582353.1	gene-LOC108810225
XM_018583175.1	gene-LOC108811125
XM_018580280.1	gene-LOC108808080
XM_018579302.1	gene-LOC108807064
XM_018578047.1	gene-LOC108806030
XM_018578046.1	gene-LOC108806029
XM_018578045.1	gene-LOC108806029
XM_018581908.1	gene-LOC108809759
XR_001943357.1	gene-LOC108811707
Parent=gene-LOC108811706	gene-LOC108811706
XM_018581654.1	gene-LOC108809516
XR_001943083.1	gene-LOC108810415
XR_001943086.1	gene-LOC108810415
XR_001943084.1	gene-LOC108810415
XR_001943085.1	gene-LOC108810415
XM_018582330.1	gene-LOC108810203
XR_001943079.1	gene-LOC108810413
XR_001943082.1	gene-LOC108810413
XR_001943080.1	gene-LOC108810413
XR_001943081.1	gene-LOC108810413
XM_018582350.1	gene-LOC108810221
XM_018577658.1	gene-LOC108805729
XM_018577579.1	gene-LOC108805647
XM_018577580.1	gene-LOC108805648
XM_018578741.1	gene-LOC108806588
XM_018578188.1	gene-LOC108806152
XM_018581231.1	gene-LOC108809101
XM_018581232.1	gene-LOC108809101
XM_018583444.1	gene-LOC108811390
XM_018580281.1	gene-LOC108808082
XM_018580282.1	gene-LOC108808083
XM_018579151.1	gene-LOC108806935
XM_018579032.1	gene-LOC108806830
XM_018579031.1	gene-LOC108806829
XM_018583051.1	gene-LOC108810982
XM_018582563.1	gene-LOC108810456
Parent=gene-LOC108808084	gene-LOC108808084
Parent=gene-LOC108810051	gene-LOC108810051
XM_018577661.1	gene-LOC108805731
XM_018577662.1	gene-LOC108805731
TRNAP-UGG-18	gene-TRNAP-UGG
XM_018580284.1	gene-LOC108808085
XM_018580285.1	gene-LOC108808086
XM_018584635.1	gene-LOC108812384
XM_018584636.1	gene-LOC108812385
XM_018580286.1	gene-LOC108808087
XM_018584637.1	gene-LOC108812386
XM_018580287.1	gene-LOC108808088
XM_018579533.1	gene-LOC108807268
XM_018580288.1	gene-LOC108808090
XM_018581029.1	gene-LOC108808924
XM_018581030.1	gene-LOC108808924
XM_018581935.1	gene-LOC108809791
XM_018581934.1	gene-LOC108809791
XM_018579174.1	gene-LOC108806957
XM_018580290.1	gene-LOC108808091
XM_018580291.1	gene-LOC108808092
XM_018581495.1	gene-LOC108809348
XR_001943233.1	gene-LOC108811106
XR_001943232.1	gene-LOC108811106
XR_001943235.1	gene-LOC108811106
XR_001943234.1	gene-LOC108811106
XM_018580292.1	gene-LOC108808093
XM_018577748.1	gene-LOC108805799
XM_018586083.1	gene-LOC108813507
XM_018586082.1	gene-LOC108813507
XM_018580293.1	gene-LOC108808094
XM_018581370.1	gene-LOC108809225
XR_001942851.1	gene-LOC108809536
XR_001942852.1	gene-LOC108809536
XR_001942853.1	gene-LOC108809536
XM_018580294.1	gene-LOC108808095
XM_018580295.1	gene-LOC108808096
XM_018579547.1	gene-LOC108807282
Parent=gene-LOC108808098	gene-LOC108808098
XM_018583689.1	gene-LOC108811620
XM_018583688.1	gene-LOC108811620
XM_018585063.1	gene-LOC108812726
XM_018586489.1	gene-LOC108813820
XM_018586490.1	gene-LOC108813820
XM_018581667.1	gene-LOC108809530
XM_018581669.1	gene-LOC108809530
XM_018581668.1	gene-LOC108809530
XM_018581612.1	gene-LOC108809474
Parent=gene-LOC108808099	gene-LOC108808099
XM_018583092.1	gene-LOC108811028
XM_018580296.1	gene-LOC108808100
XM_018586467.1	gene-LOC108813807
XM_018586469.1	gene-LOC108813807
XM_018586468.1	gene-LOC108813807
XM_018582285.1	gene-LOC108810153
XM_018580298.1	gene-LOC108808101
XM_018578554.1	gene-LOC108806436
XM_018578556.1	gene-LOC108806436
XM_018580299.1	gene-LOC108808102
XM_018583067.1	gene-LOC108810999
XM_018577981.1	gene-LOC108805975
Parent=gene-LOC108808103	gene-LOC108808103
XM_018583273.1	gene-LOC108811230
XM_018586200.1	gene-LOC108813601
XR_001942724.1	gene-LOC108807334
XM_018579607.1	gene-LOC108807334
XM_018579608.1	gene-LOC108807334
XM_018579606.1	gene-LOC108807334
XM_018586198.1	gene-LOC108813600
XM_018586199.1	gene-LOC108813600
XR_001942725.1	gene-LOC108807337
XM_018579613.1	gene-LOC108807337
XM_018579614.1	gene-LOC108807337
XM_018579612.1	gene-LOC108807337
XM_018585788.1	gene-LOC108813271
XM_018579620.1	gene-LOC108807345
XM_018578515.1	gene-LOC108806407
XR_001943300.1	gene-LOC108811393
XM_018580300.1	gene-LOC108808104
XR_001943190.1	gene-LOC108810808
XR_001943189.1	gene-LOC108810808
XM_018582068.1	gene-LOC108809934
XM_018580301.1	gene-LOC108808106
Parent=gene-LOC108808107	gene-LOC108808107
XM_018580302.1	gene-LOC108808108
Parent=gene-LOC108808109	gene-LOC108808109
XM_018578869.1	gene-LOC108806696
XM_018585243.1	gene-LOC108812862
TRNAI-AAU-33	gene-TRNAI-AAU
XM_018581985.1	gene-LOC108809849
TRNAI-AAU-34	gene-TRNAI-AAU
TRNAI-AAU-35	gene-TRNAI-AAU
XM_018580304.1	gene-LOC108808110
XM_018580305.1	gene-LOC108808111
Parent=gene-LOC108811369	gene-LOC108811369
XM_018580306.1	gene-LOC108808112
XM_018579081.1	gene-LOC108806874
XM_018584603.1	gene-LOC108812357
XM_018584601.1	gene-LOC108812355
XM_018584602.1	gene-LOC108812356
XR_001943215.1	gene-LOC108811004
XM_018578052.1	gene-LOC108806037
XM_018584924.1	gene-LOC108812619
XM_018584923.1	gene-LOC108812618
XM_018584928.1	gene-LOC108812622
XM_018584927.1	gene-LOC108812621
XM_018584926.1	gene-LOC108812621
XM_018584925.1	gene-LOC108812620
XM_018584264.1	gene-LOC108812100
XM_018584263.1	gene-LOC108812100
XM_018584266.1	gene-LOC108812104
Parent=gene-LOC108812103	gene-LOC108812103
XM_018584265.1	gene-LOC108812101
XM_018582938.1	gene-LOC108810863
XM_018584634.1	gene-LOC108812383
XM_018584633.1	gene-LOC108812383
XM_018584632.1	gene-LOC108812382
XM_018578416.1	gene-LOC108806330
Parent=gene-LOC108808113	gene-LOC108808113
XR_001943227.1	gene-LOC108811076
XR_001943143.1	gene-LOC108810617
XR_001943142.1	gene-LOC108810617
Parent=gene-LOC108811370	gene-LOC108811370
XM_018579467.1	gene-LOC108807213
XM_018580307.1	gene-LOC108808114
XM_018579466.1	gene-LOC108807212
XM_018584378.1	gene-LOC108812190
XM_018584376.1	gene-LOC108812189
XM_018584377.1	gene-LOC108812189
XM_018578545.1	gene-LOC108806427
XM_018585869.1	gene-LOC108813342
XR_001942583.1	gene-LOC108806691
XM_018580308.1	gene-LOC108808116
XR_001943163.1	gene-LOC108810703
XR_001942924.1	gene-LOC108809889
XM_018578456.1	gene-LOC108806365
XM_018580309.1	gene-LOC108808117
Parent=gene-LOC108808118	gene-LOC108808118
TRNAV-CAC-11	gene-TRNAV-CAC
XM_018579366.1	gene-LOC108807113
XM_018580311.1	gene-LOC108808119
XM_018584867.1	gene-LOC108812578
Parent=gene-LOC108808120	gene-LOC108808120
XM_018578606.1	gene-LOC108806476
XM_018578607.1	gene-LOC108806476
XM_018578608.1	gene-LOC108806476
XM_018578609.1	gene-LOC108806476
XM_018580312.1	gene-LOC108808121
XM_018584186.1	gene-LOC108812043
XM_018580314.1	gene-LOC108808123
XR_001942799.1	gene-LOC108809236
XM_018580316.1	gene-LOC108808124
XM_018584570.1	gene-LOC108812331
XM_018583133.1	gene-LOC108811073
XM_018582682.1	gene-LOC108810581
TRNAS-GCU-12	gene-TRNAS-GCU
XM_018582684.1	gene-LOC108810582
XM_018582685.1	gene-LOC108810583
XM_018582688.1	gene-LOC108810584
XM_018582687.1	gene-LOC108810584
XM_018582686.1	gene-LOC108810584
XR_001943135.1	gene-LOC108810585
XR_001943136.1	gene-LOC108810588
XM_018582690.1	gene-LOC108810586
XM_018582689.1	gene-LOC108810586
XM_018582691.1	gene-LOC108810589
XM_018582692.1	gene-LOC108810590
XM_018582694.1	gene-LOC108810591
XM_018582695.1	gene-LOC108810591
Parent=gene-LOC108808125	gene-LOC108808125
XM_018582696.1	gene-LOC108810592
XM_018580317.1	gene-LOC108808126
XM_018586136.1	gene-LOC108813553
XR_001942502.1	gene-LOC108806049
XR_001942505.1	gene-LOC108806049
XR_001942504.1	gene-LOC108806049
XR_001942501.1	gene-LOC108806049
XR_001942503.1	gene-LOC108806049
XM_018578068.1	gene-LOC108806049
XM_018578072.1	gene-LOC108806049
XM_018578069.1	gene-LOC108806049
XM_018578070.1	gene-LOC108806049
XM_018586452.1	gene-LOC108813796
XM_018585912.1	gene-LOC108813374
XM_018582239.1	gene-LOC108810107
XM_018582936.1	gene-LOC108810860
XM_018577534.1	gene-LOC108805610
XM_018579692.1	gene-LOC108807408
XM_018579693.1	gene-LOC108807408
XM_018579575.1	gene-LOC108807304
XM_018578497.1	gene-LOC108806395
XM_018580318.1	gene-LOC108808127
XM_018581437.1	gene-LOC108809292
XM_018580319.1	gene-LOC108808129
XM_018579698.1	gene-LOC108807413
XM_018577995.1	gene-LOC108805986
XM_018578830.1	gene-LOC108806660
XM_018578831.1	gene-LOC108806660
XM_018584913.1	gene-LOC108812612
XM_018584912.1	gene-LOC108812611
XM_018580320.1	gene-LOC108808130
XM_018580321.1	gene-LOC108808131
XM_018585888.1	gene-LOC108813353
XM_018578297.1	gene-LOC108806242
XR_001942574.1	gene-LOC108806629
XM_018579487.1	gene-LOC108807231
XM_018580322.1	gene-LOC108808132
XM_018580323.1	gene-LOC108808133
XR_001943109.1	gene-LOC108810466
XR_001943110.1	gene-LOC108810466
XM_018582670.1	gene-LOC108810567
XM_018578148.1	gene-LOC108806116
XM_018580324.1	gene-LOC108808134
XM_018580325.1	gene-LOC108808136
XM_018580326.1	gene-LOC108808137
XR_001942588.1	gene-LOC108806736
XR_001942587.1	gene-LOC108806736
XR_001942589.1	gene-LOC108806736
XR_001943349.1	gene-LOC108811586
XR_001943350.1	gene-LOC108811587
XM_018579517.1	gene-LOC108807255
XM_018579516.1	gene-LOC108807255
XM_018577865.1	gene-LOC108805880
XM_018577866.1	gene-LOC108805880
XM_018578649.1	gene-LOC108806506
XM_018583595.1	gene-LOC108811539
TRNAK-UUU-18	gene-TRNAK-UUU
XM_018580327.1	gene-LOC108808138
XM_018583632.1	gene-LOC108811569
XM_018585070.1	gene-LOC108812731
XM_018585071.1	gene-LOC108812732
XM_018581256.1	gene-LOC108809123
XR_001942923.1	gene-LOC108809881
XR_001942921.1	gene-LOC108809881
XR_001942922.1	gene-LOC108809881
XM_018583188.1	gene-LOC108811138
XM_018578650.1	gene-LOC108806507
XR_001942910.1	gene-LOC108809805
XM_018586120.1	gene-LOC108813537
XM_018586121.1	gene-LOC108813537
XM_018586122.1	gene-LOC108813538
XM_018586123.1	gene-LOC108813539
XR_001943573.1	gene-LOC108813542
XR_001943572.1	gene-LOC108813540
XM_018583187.1	gene-LOC108811137
XM_018580329.1	gene-LOC108808139
XM_018585986.1	gene-LOC108813432
XM_018585983.1	gene-LOC108813431
XM_018585984.1	gene-LOC108813431
XM_018585985.1	gene-LOC108813431
XM_018583243.1	gene-LOC108811200
XM_018586241.1	gene-LOC108813629
XM_018580330.1	gene-LOC108808140
XR_001943356.1	gene-LOC108811705
Parent=gene-LOC108808141	gene-LOC108808141
XM_018580331.1	gene-LOC108808142
Parent=gene-LOC108808143	gene-LOC108808143
XM_018580332.1	gene-LOC108808144
XM_018586278.1	gene-LOC108813656
XM_018586280.1	gene-LOC108813656
XM_018586281.1	gene-LOC108813656
XM_018586279.1	gene-LOC108813656
XM_018586276.1	gene-LOC108813656
XM_018586282.1	gene-LOC108813656
XM_018580333.1	gene-LOC108808146
XM_018585002.1	gene-LOC108812678
XM_018580334.1	gene-LOC108808147
XM_018585481.1	gene-LOC108813047
XM_018585482.1	gene-LOC108813049
XR_001943126.1	gene-LOC108810522
XM_018583144.1	gene-LOC108811088
XM_018582958.1	gene-LOC108810885
XM_018580336.1	gene-LOC108808148
XM_018582973.1	gene-LOC108810901
XM_018582961.1	gene-LOC108810889
XM_018583143.1	gene-LOC108811087
XM_018582959.1	gene-LOC108810886
XM_018580338.1	gene-LOC108808149
XM_018582975.1	gene-LOC108810903
XR_001943446.1	gene-LOC108812157
XR_001943454.1	gene-LOC108812157
XR_001943449.1	gene-LOC108812157
XR_001943448.1	gene-LOC108812157
XR_001943451.1	gene-LOC108812157
XR_001943450.1	gene-LOC108812157
XR_001943452.1	gene-LOC108812157
XR_001943447.1	gene-LOC108812157
XR_001943453.1	gene-LOC108812157
XR_001943455.1	gene-LOC108812157
XR_001943456.1	gene-LOC108812159
XM_018584394.1	gene-LOC108812205
XM_018579500.1	gene-LOC108807240
XM_018577877.1	gene-LOC108805889
XM_018577679.1	gene-LOC108805741
XM_018583289.1	gene-LOC108811247
XM_018579349.1	gene-LOC108807097
XR_001942777.1	gene-LOC108809080
XM_018581204.1	gene-LOC108809080
XM_018581205.1	gene-LOC108809080
XM_018580339.1	gene-LOC108808151
XM_018580340.1	gene-LOC108808152
Parent=gene-LOC108810007	gene-LOC108810007
XM_018578796.1	gene-LOC108806634
XM_018586544.1	gene-LOC108813867
XM_018586543.1	gene-LOC108813867
XM_018586542.1	gene-LOC108813867
XM_018586541.1	gene-LOC108813867
XM_018580342.1	gene-LOC108808153
XM_018578984.1	gene-LOC108806792
XM_018586341.1	gene-LOC108813710
XR_001943590.1	gene-LOC108813711
XR_001943593.1	gene-LOC108813711
XR_001943591.1	gene-LOC108813711
XR_001943592.1	gene-LOC108813711
XR_001943589.1	gene-LOC108813711
Parent=gene-LOC108808154	gene-LOC108808154
XR_001942862.1	gene-LOC108809637
XM_018578817.1	gene-LOC108806648
XM_018581625.1	gene-LOC108809489
XM_018583177.1	gene-LOC108811127
XM_018581485.1	gene-LOC108809337
XM_018583634.1	gene-LOC108811572
XM_018583200.1	gene-LOC108811156
XM_018581480.1	gene-LOC108809331
Parent=gene-LOC108808155	gene-LOC108808155
XM_018585746.1	gene-LOC108813248
XM_018580343.1	gene-LOC108808156
XM_018577857.1	gene-LOC108805876
XM_018582752.1	gene-LOC108810648
XM_018582868.1	gene-LOC108810780
XM_018581783.1	gene-LOC108809633
XM_018585408.1	gene-LOC108812994
XM_018585407.1	gene-LOC108812994
XM_018580344.1	gene-LOC108808157
XM_018580345.1	gene-LOC108808158
XM_018577964.1	gene-LOC108805965
XM_018583309.1	gene-LOC108811264
XR_001942796.1	gene-LOC108809230
XR_001942791.1	gene-LOC108809230
XR_001942797.1	gene-LOC108809230
XR_001942794.1	gene-LOC108809230
XR_001942792.1	gene-LOC108809230
XR_001942795.1	gene-LOC108809230
XR_001942798.1	gene-LOC108809230
XR_001942793.1	gene-LOC108809230
XM_018580346.1	gene-LOC108808160
XR_001942530.1	gene-LOC108806298
XM_018581986.1	gene-LOC108809850
XM_018580348.1	gene-LOC108808161
XM_018581899.1	gene-LOC108809749
XM_018581898.1	gene-LOC108809749
Parent=gene-LOC108808162	gene-LOC108808162
XM_018580349.1	gene-LOC108808163
XM_018579718.1	gene-LOC108807431
Parent=gene-LOC108808164	gene-LOC108808164
XM_018580350.1	gene-LOC108808165
XM_018579730.1	gene-LOC108807441
XM_018578557.1	gene-LOC108806437
XM_018581547.1	gene-LOC108809408
